id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test,transaction_date,소비심리지수,아파트 매매 실거래 가격 지수,기준금리,GDP 성장률,apartment_id,recent_price,recent_jeonse,transaction_cnt,age,year,cluster_0.0,cluster_1.0,cluster_2.0,cluster_3.0,cluster_4.0,use_area,transaction_year
TRAIN_0585,서울특별시 강남구 대치동,316,은마,84.43,201406,3,95500.0,1.0986122886681098,1979,train,2014-06-03,113.6,67.8,1.252762968495368,0.9,46,94500.0,10.596659732783579,2.833213344056216,35,2014,0,0,1,0,0,84.43,2014
TRAIN_0202,서울특별시 강남구 대치동,888,대치아이파크,59.96,201406,3,77000.0,1.6094379124341003,2008,train,2014-06-03,113.6,67.8,1.252762968495368,0.9,10,76500.0,10.714439990727769,2.4849066497880004,6,2014,0,0,1,0,0,59.96,2014
TRAIN_0392,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201406,3,92500.0,2.70805020110221,2002,train,2014-06-03,113.6,67.8,1.252762968495368,0.9,24,92300.0,11.082157933374816,0.6931471805599453,12,2014,0,1,0,0,0,105.18,2014
TRAIN_0393,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201406,3,89500.0,2.70805020110221,2002,train,2014-06-03,113.6,67.8,1.252762968495368,0.9,24,92300.0,11.082157933374816,0.6931471805599453,12,2014,0,1,0,0,0,105.18,2014
TRAIN_0249,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201406,6,89000.0,2.0794415416798357,1984,train,2014-06-06,113.6,67.8,1.252762968495368,0.9,11,85000.0,10.596659732783579,0.6931471805599453,30,2014,0,0,1,0,0,84.69,2014
TRAIN_0129,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201406,8,62700.0,2.6390573296152584,2000,train,2014-06-08,113.6,67.8,1.252762968495368,0.9,9,64000.0,10.799595985047786,1.791759469228055,14,2014,0,1,0,0,0,59.88,2014
TRAIN_0130,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201406,9,64500.0,1.6094379124341003,2000,train,2014-06-09,113.6,67.8,1.252762968495368,0.9,9,62700.0,10.799595985047786,1.9459101490553132,14,2014,0,1,0,0,0,59.88,2014
TRAIN_0517,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",148.8,201406,9,130000.0,1.6094379124341003,1983,train,2014-06-09,113.6,67.8,1.252762968495368,0.9,42,164000.0,11.0186455364637,1.3862943611198906,31,2014,0,0,1,0,0,148.8,2014
TRAIN_0492,서울특별시 강남구 대치동,904-10,신성미소시티,144.88,201406,11,60481.0,2.302585092994046,2006,train,2014-06-11,113.6,67.8,1.252762968495368,0.9,40,130000.0,11.177466714598282,0.0,8,2014,0,1,0,0,0,144.88,2014
TRAIN_0484,서울특별시 강남구 대치동,890-54,선릉역풍림아이원레몬,76.73,201406,11,47000.0,1.6094379124341003,2006,train,2014-06-11,113.6,67.8,1.252762968495368,0.9,36,47000.0,10.160104563907877,1.6094379124341003,8,2014,1,0,0,0,0,76.73,2014
TRAIN_0053,서울특별시 강남구 대치동,500,개포우성2,84.69,201406,11,117000.0,2.772588722239781,1984,train,2014-06-11,113.6,67.8,1.252762968495368,0.9,1,120000.0,11.050905878263567,1.6094379124341003,30,2014,0,0,0,1,0,84.69,2014
TRAIN_0518,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201406,11,120000.0,2.70805020110221,1983,train,2014-06-11,113.6,67.8,1.252762968495368,0.9,42,120000.0,11.050905878263567,1.6094379124341003,31,2014,0,0,1,0,0,128.03,2014
TRAIN_0494,서울특별시 강남구 대치동,904-10,신성미소시티,144.88,201406,11,55835.0,2.302585092994046,2006,train,2014-06-11,113.6,67.8,1.252762968495368,0.9,40,130000.0,11.177466714598282,0.0,8,2014,0,1,0,0,0,144.88,2014
TRAIN_0493,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201406,11,66058.0,2.0794415416798357,2006,train,2014-06-11,113.6,67.8,1.252762968495368,0.9,40,340000.0,12.138869243416009,0.0,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0495,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201406,11,66058.0,2.0794415416798357,2006,train,2014-06-11,113.6,67.8,1.252762968495368,0.9,40,340000.0,12.138869243416009,0.0,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0496,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201406,12,64090.0,1.3862943611198906,2006,train,2014-06-12,113.6,67.8,1.252762968495368,0.9,40,66058.0,10.500478945866544,1.6094379124341003,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0343,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201406,12,177000.0,1.0986122886681098,2005,train,2014-06-12,113.6,67.8,1.252762968495368,0.9,20,185500.0,11.849404844423074,1.9459101490553132,9,2014,0,0,0,1,0,145.83,2014
TRAIN_0497,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201406,13,65390.0,1.9459101490553132,2006,train,2014-06-13,113.6,67.8,1.252762968495368,0.9,40,64090.0,10.47023499253698,1.791759469228055,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0498,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201406,13,64740.0,1.791759469228055,2006,train,2014-06-13,113.6,67.8,1.252762968495368,0.9,40,64090.0,10.47023499253698,1.791759469228055,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0725,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201406,13,94800.0,0.6931471805599453,1983,train,2014-06-13,113.6,67.8,1.252762968495368,0.9,60,104500.0,10.714439990727769,1.0986122886681098,31,2014,0,0,0,1,0,84.48,2014
TRAIN_0092,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201406,13,22700.0,2.1972245773362196,2004,train,2014-06-13,113.6,67.8,1.252762968495368,0.9,4,22500.0,9.423514392252903,1.3862943611198906,10,2014,1,0,0,0,0,33.06,2014
TRAIN_0499,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201406,13,64740.0,1.6094379124341003,2006,train,2014-06-13,113.6,67.8,1.252762968495368,0.9,40,64090.0,10.47023499253698,1.791759469228055,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0280,서울특별시 강남구 대치동,974,대치현대,59.82,201406,14,55000.0,2.1972245773362196,1999,train,2014-06-14,113.6,67.8,1.252762968495368,0.9,16,55000.0,10.571342565808699,1.3862943611198906,15,2014,0,1,0,0,0,59.82,2014
TRAIN_0281,서울특별시 강남구 대치동,974,대치현대,59.82,201406,14,51500.0,0.6931471805599453,1999,train,2014-06-14,113.6,67.8,1.252762968495368,0.9,16,55000.0,10.571342565808699,1.3862943611198906,15,2014,0,1,0,0,0,59.82,2014
TRAIN_0586,서울특별시 강남구 대치동,316,은마,76.79,201406,14,81000.0,0.6931471805599453,1979,train,2014-06-14,113.6,67.8,1.252762968495368,0.9,46,87000.0,10.463131911491967,2.5649493574615367,35,2014,0,0,1,0,0,76.79,2014
TRAIN_0519,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201406,14,123000.0,2.0794415416798357,1983,train,2014-06-14,113.6,67.8,1.252762968495368,0.9,42,120000.0,11.050905878263567,1.791759469228055,31,2014,0,0,1,0,0,128.03,2014
TRAIN_0131,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201406,14,89900.0,3.2188758248682006,2000,train,2014-06-14,113.6,67.8,1.252762968495368,0.9,9,89500.0,11.156264806643742,2.0794415416798357,14,2014,0,1,0,0,0,84.58,2014
TRAIN_0587,서울특별시 강남구 대치동,316,은마,76.79,201406,15,83000.0,2.70805020110221,1979,train,2014-06-15,113.6,67.8,1.252762968495368,0.9,46,81000.0,10.491301994830229,2.6390573296152584,35,2014,0,0,1,0,0,76.79,2014
TRAIN_0250,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201406,16,86250.0,1.9459101490553132,1984,train,2014-06-16,113.6,67.8,1.252762968495368,0.9,11,89000.0,10.714439990727769,1.0986122886681098,30,2014,0,0,1,0,0,84.69,2014
TRAIN_0462,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201406,17,154000.0,1.6094379124341003,1985,train,2014-06-17,113.6,67.8,1.252762968495368,0.9,33,147000.0,11.30036323351256,1.791759469228055,29,2014,0,0,0,1,0,127.75,2014
TRAIN_0251,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201406,17,81000.0,2.70805020110221,1984,train,2014-06-17,113.6,67.8,1.252762968495368,0.9,11,86250.0,10.714439990727769,1.3862943611198906,30,2014,0,0,1,0,0,84.69,2014
TRAIN_0344,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201406,18,187000.0,3.1780538303479458,2005,train,2014-06-18,113.6,67.8,1.252762968495368,0.9,20,177000.0,11.849404844423074,1.9459101490553132,9,2014,0,0,0,1,0,145.83,2014
TRAIN_0345,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201406,18,227000.0,3.1354942159291497,2005,train,2014-06-18,113.6,67.8,1.252762968495368,0.9,20,230000.0,11.918397239722838,1.9459101490553132,9,2014,0,0,0,1,0,161.47,2014
TRAIN_0132,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201406,18,84000.0,1.3862943611198906,2000,train,2014-06-18,113.6,67.8,1.252762968495368,0.9,9,89900.0,11.156264806643742,2.1972245773362196,14,2014,0,1,0,0,0,84.58,2014
TRAIN_0016,서울특별시 강남구 대치동,503,개포우성1,127.61,201406,18,155700.0,2.302585092994046,1983,train,2014-06-18,113.6,67.8,1.252762968495368,0.9,0,164000.0,11.289794413577894,1.9459101490553132,31,2014,0,0,0,1,0,127.61,2014
TRAIN_0588,서울특별시 강남구 대치동,316,은마,76.79,201406,18,86400.0,2.1972245773362196,1979,train,2014-06-18,113.6,67.8,1.252762968495368,0.9,46,83000.0,10.491301994830229,2.70805020110221,35,2014,0,0,1,0,0,76.79,2014
TRAIN_0500,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201406,18,62725.0,1.0986122886681098,2006,train,2014-06-18,113.6,67.8,1.252762968495368,0.9,40,64740.0,10.48032561069569,2.1972245773362196,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0406,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201406,19,125000.0,2.8903717578961645,2008,train,2014-06-19,113.6,67.8,1.252762968495368,0.9,25,119500.0,11.429554725537322,0.0,6,2014,0,0,1,0,0,121.0894,2014
TRAIN_0760,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201406,19,130000.0,2.1972245773362196,1985,train,2014-06-19,113.6,67.8,1.252762968495368,0.9,61,132000.0,11.225256725762893,2.302585092994046,29,2014,0,0,0,1,0,115.05,2014
TRAIN_0442,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201406,20,117000.0,2.4849066497880004,1983,train,2014-06-20,113.6,67.8,1.252762968495368,0.9,32,115500.0,11.059204549898388,1.3862943611198906,31,2014,0,0,0,1,0,84.35,2014
TRAIN_0347,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201406,20,225000.0,3.258096538021482,2005,train,2014-06-20,113.6,67.8,1.252762968495368,0.9,20,227000.0,11.918397239722838,2.1972245773362196,9,2014,0,0,0,1,0,161.47,2014
TRAIN_0346,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201406,20,165000.0,2.0794415416798357,2005,train,2014-06-20,113.6,67.8,1.252762968495368,0.9,20,169000.0,11.652696102959753,2.1972245773362196,9,2014,0,0,0,1,0,121.74,2014
TRAIN_0589,서울특별시 강남구 대치동,316,은마,84.43,201406,21,95000.0,1.9459101490553132,1979,train,2014-06-21,113.6,67.8,1.252762968495368,0.9,46,95500.0,10.596659732783579,2.772588722239781,35,2014,0,0,1,0,0,84.43,2014
TRAIN_0384,서울특별시 강남구 대치동,985,래미안대치하이스턴,110.39,201406,21,117500.0,2.0794415416798357,1989,train,2014-06-21,113.6,67.8,1.252762968495368,0.9,23,115000.0,11.451060699493427,1.0986122886681098,25,2014,0,0,1,0,0,110.39,2014
TRAIN_0443,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201406,21,162500.0,2.302585092994046,1983,train,2014-06-21,113.6,67.8,1.252762968495368,0.9,32,149000.0,11.313876786660064,1.6094379124341003,31,2014,0,0,0,1,0,136.68,2014
TRAIN_0282,서울특별시 강남구 대치동,974,대치현대,59.82,201406,22,56000.0,2.995732273553991,1999,train,2014-06-22,113.6,67.8,1.252762968495368,0.9,16,51500.0,10.571342565808699,1.791759469228055,15,2014,0,1,0,0,0,59.82,2014
TRAIN_0691,서울특별시 강남구 대치동,1007-2,풍림아이원4차(1007-2),111.54,201406,23,79700.0,1.0986122886681098,2004,train,2014-06-23,113.6,67.8,1.252762968495368,0.9,56,77000.0,10.653747312552309,0.0,10,2014,0,1,0,0,0,111.54,2014
TRAIN_0017,서울특별시 강남구 대치동,503,개포우성1,84.81,201406,23,105000.0,2.302585092994046,1983,train,2014-06-23,113.6,67.8,1.252762968495368,0.9,0,118000.0,11.127277689932466,1.9459101490553132,31,2014,0,0,0,1,0,84.81,2014
TRAIN_0018,서울특별시 강남구 대치동,503,개포우성1,158.54,201406,23,175000.0,2.70805020110221,1983,train,2014-06-23,113.6,67.8,1.252762968495368,0.9,0,180000.0,11.652696102959753,1.9459101490553132,31,2014,0,0,0,1,0,158.54,2014
TRAIN_0407,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201406,23,121000.0,2.0794415416798357,2008,train,2014-06-23,113.6,67.8,1.252762968495368,0.9,25,125000.0,11.429554725537322,0.6931471805599453,6,2014,0,0,1,0,0,121.0894,2014
TRAIN_0428,서울특별시 강남구 대치동,1009-4,상지리츠빌카일룸(1009-4),178.17,201406,24,322138.0,2.70805020110221,2011,train,2014-06-24,113.6,67.8,1.252762968495368,0.9,31,340000.0,12.138869243416009,0.6931471805599453,3,2014,0,0,0,0,1,178.17,2014
TRAIN_0283,서울특별시 강남구 대치동,974,대치현대,85.0,201406,24,83000.0,2.302585092994046,1999,train,2014-06-24,113.6,67.8,1.252762968495368,0.9,16,84500.0,11.0186455364637,1.9459101490553132,15,2014,0,1,0,0,0,85.0,2014
TRAIN_0417,서울특별시 강남구 대치동,901-51,메트로,80.59,201406,25,50500.0,0.6931471805599453,2002,train,2014-06-25,113.6,67.8,1.252762968495368,0.9,26,95000.0,10.863814308399895,0.0,12,2014,1,0,0,0,0,80.59,2014
TRAIN_0348,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201406,26,186000.0,2.8903717578961645,2005,train,2014-06-26,113.6,67.8,1.252762968495368,0.9,20,187000.0,11.849404844423074,2.3978952727983707,9,2014,0,0,0,1,0,145.83,2014
TRAIN_0667,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,201406,26,47000.0,3.2188758248682006,2004,train,2014-06-26,113.6,67.8,1.252762968495368,0.9,49,56000.0,10.335302435967074,1.3862943611198906,10,2014,1,0,0,0,0,59.83,2014
TRAIN_0203,서울특별시 강남구 대치동,888,대치아이파크,149.78,201406,27,172000.0,1.6094379124341003,2008,train,2014-06-27,113.6,67.8,1.252762968495368,0.9,10,164000.0,11.775297421715827,2.1972245773362196,6,2014,0,0,1,0,0,149.78,2014
TRAIN_0761,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201406,27,144700.0,1.9459101490553132,1985,train,2014-06-27,113.6,67.8,1.252762968495368,0.9,61,140000.0,11.314486721293981,2.1972245773362196,29,2014,0,0,0,1,0,126.33,2014
TRAIN_0590,서울특별시 강남구 대치동,316,은마,76.79,201406,27,86500.0,2.5649493574615367,1979,train,2014-06-27,113.6,67.8,1.252762968495368,0.9,46,86400.0,10.404293143019792,2.833213344056216,35,2014,0,0,1,0,0,76.79,2014
TRAIN_0252,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201406,27,87500.0,2.1972245773362196,1984,train,2014-06-27,113.6,67.8,1.252762968495368,0.9,11,81000.0,10.757924157061597,1.6094379124341003,30,2014,0,0,1,0,0,84.69,2014
TRAIN_0133,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201406,27,64500.0,3.044522437723423,2000,train,2014-06-27,113.6,67.8,1.252762968495368,0.9,9,64500.0,10.799595985047786,2.302585092994046,14,2014,0,1,0,0,0,59.88,2014
TRAIN_0349,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201406,28,239000.0,2.70805020110221,2005,train,2014-06-28,113.6,67.8,1.252762968495368,0.9,20,225000.0,11.982935344196433,2.4849066497880004,9,2014,0,0,0,1,0,161.47,2014
TRAIN_0700,서울특별시 강남구 대치동,986-14,하이캐슬,84.27,201406,29,70000.0,2.3978952727983707,2008,train,2014-06-29,113.6,67.8,1.252762968495368,0.9,58,68000.0,10.778977123006351,0.0,6,2014,0,1,0,0,0,84.27,2014
TRAIN_0418,서울특별시 강남구 대치동,901-51,메트로,84.67,201406,29,50500.0,1.0986122886681098,2002,train,2014-06-29,113.6,67.8,1.252762968495368,0.9,26,87500.0,10.62135173563291,0.6931471805599453,12,2014,1,0,0,0,0,84.67,2014
TRAIN_0419,서울특별시 강남구 대치동,901-51,메트로,82.63,201406,30,41300.0,1.6094379124341003,2002,train,2014-06-30,113.6,67.8,1.252762968495368,0.9,26,50500.0,10.62135173563291,1.0986122886681098,12,2014,1,0,0,0,0,82.63,2014
TRAIN_0019,서울특별시 강남구 대치동,503,개포우성1,84.81,201406,30,121000.0,2.5649493574615367,1983,train,2014-06-30,113.6,67.8,1.252762968495368,0.9,0,105000.0,11.127277689932466,2.0794415416798357,31,2014,0,0,0,1,0,84.81,2014
TRAIN_0501,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201407,2,65394.0,1.9459101490553132,2006,train,2014-07-02,107.0,67.8,1.252762968495368,0.9,40,62725.0,10.448707356616385,2.302585092994046,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0591,서울특별시 강남구 대치동,316,은마,76.79,201407,2,87250.0,2.302585092994046,1979,train,2014-07-02,107.0,67.8,1.252762968495368,0.9,46,86500.0,10.518700218288165,2.8903717578961645,35,2014,0,0,1,0,0,76.79,2014
TRAIN_0020,서울특별시 강남구 대치동,503,개포우성1,127.61,201407,2,160000.0,2.5649493574615367,1983,train,2014-07-02,107.0,67.8,1.252762968495368,0.9,0,155700.0,11.350418300109132,2.1972245773362196,31,2014,0,0,0,1,0,127.61,2014
TRAIN_0680,서울특별시 강남구 대치동,902,포스코더샵,139.54,201407,3,133000.0,2.9444389791664403,2004,train,2014-07-03,107.0,67.8,1.252762968495368,0.9,50,132500.0,11.407576060361786,0.6931471805599453,10,2014,0,0,1,0,0,139.54,2014
TRAIN_0502,서울특별시 강남구 대치동,904-10,신성미소시티,174.77,201407,3,64090.0,1.3862943611198906,2006,train,2014-07-03,107.0,67.8,1.252762968495368,0.9,40,65394.0,10.490376592471248,2.3978952727983707,8,2014,0,1,0,0,0,174.77,2014
TRAIN_0592,서울특별시 강남구 대치동,316,은마,84.43,201407,3,96800.0,2.5649493574615367,1979,train,2014-07-03,107.0,67.8,1.252762968495368,0.9,46,95000.0,10.609081944147828,2.9444389791664403,35,2014,0,0,1,0,0,84.43,2014
TRAIN_0408,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201407,5,110000.0,2.9444389791664403,2008,train,2014-07-05,107.0,67.8,1.252762968495368,0.9,25,121000.0,11.429554725537322,1.0986122886681098,6,2014,0,0,1,0,0,121.0894,2014
TRAIN_0593,서울특별시 강남구 대치동,316,은마,84.43,201407,5,94500.0,2.302585092994046,1979,train,2014-07-05,107.0,67.8,1.252762968495368,0.9,46,96800.0,10.62135173563291,2.995732273553991,35,2014,0,0,1,0,0,84.43,2014
TRAIN_0204,서울특별시 강남구 대치동,888,대치아이파크,119.58,201407,5,150000.0,0.6931471805599453,2008,train,2014-07-05,107.0,67.8,1.252762968495368,0.9,10,152000.0,11.608244735642321,2.1972245773362196,6,2014,0,0,1,0,0,119.58,2014
TRAIN_0762,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201407,5,92000.0,0.6931471805599453,1985,train,2014-07-05,107.0,67.8,1.252762968495368,0.9,61,99300.0,10.839600519357369,2.1972245773362196,29,2014,0,0,0,1,0,84.96,2014
TRAIN_0444,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201407,6,157000.0,2.5649493574615367,1983,train,2014-07-06,107.0,67.8,1.252762968495368,0.9,32,162500.0,11.400607468744903,1.3862943611198906,31,2014,0,0,0,1,0,136.68,2014
TRAIN_0350,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201407,7,234000.0,1.791759469228055,2005,train,2014-07-07,107.0,67.8,1.252762968495368,0.9,20,239000.0,11.982935344196433,2.5649493574615367,9,2014,0,0,0,1,0,161.47,2014
TRAIN_0253,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201407,8,86200.0,1.0986122886681098,1984,train,2014-07-08,107.0,67.8,1.252762968495368,0.9,11,87500.0,10.645448706505872,1.791759469228055,30,2014,0,0,1,0,0,84.69,2014
TRAIN_0205,서울특별시 강남구 대치동,888,대치아이파크,84.95,201407,9,111000.0,3.044522437723423,2008,train,2014-07-09,107.0,67.8,1.252762968495368,0.9,10,110000.0,11.326607934898927,2.302585092994046,6,2014,0,0,1,0,0,84.95,2014
TRAIN_0394,서울특별시 강남구 대치동,893,롯데캐슬,107.91,201407,10,90000.0,1.3862943611198906,2002,train,2014-07-10,107.0,67.8,1.252762968495368,0.9,24,89500.0,11.082157933374816,1.0986122886681098,12,2014,0,1,0,0,0,107.91,2014
TRAIN_0395,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201407,10,86000.0,1.6094379124341003,2002,train,2014-07-10,107.0,67.8,1.252762968495368,0.9,24,89500.0,11.082157933374816,1.0986122886681098,12,2014,0,1,0,0,0,105.18,2014
TRAIN_0314,서울특별시 강남구 대치동,988-4,대치효성,59.84,201407,10,47000.0,2.0794415416798357,1999,train,2014-07-10,107.0,67.8,1.252762968495368,0.9,17,50000.0,10.691967639914864,0.0,15,2014,0,1,0,0,0,59.84,2014
TRAIN_0688,서울특별시 강남구 대치동,910-7,풍림아이원2차201동,156.21,201407,10,75000.0,1.3862943611198906,2003,train,2014-07-10,107.0,67.8,1.252762968495368,0.9,53,175000.0,11.474714641706449,0.0,11,2014,0,1,0,0,0,156.21,2014
TRAIN_0726,서울특별시 강남구 대치동,511,한보미도맨션1,191.07,201407,11,218000.0,2.0794415416798357,1983,train,2014-07-11,107.0,67.8,1.252762968495368,0.9,60,220000.0,11.608244735642321,1.3862943611198906,31,2014,0,0,0,1,0,191.07,2014
TRAIN_0763,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201407,11,99500.0,2.3978952727983707,1985,train,2014-07-11,107.0,67.8,1.252762968495368,0.9,61,92000.0,10.839600519357369,2.1972245773362196,29,2014,0,0,0,1,0,84.96,2014
TRAIN_0594,서울특별시 강남구 대치동,316,은마,84.43,201407,11,91000.0,2.1972245773362196,1979,train,2014-07-11,107.0,67.8,1.252762968495368,0.9,46,94500.0,10.545367754151743,2.995732273553991,35,2014,0,0,1,0,0,84.43,2014
TRAIN_0351,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201407,14,169000.0,1.0986122886681098,2005,train,2014-07-14,107.0,67.8,1.252762968495368,0.9,20,165000.0,11.51293546492023,2.6390573296152584,9,2014,0,0,0,1,0,121.74,2014
TRAIN_0021,서울특별시 강남구 대치동,503,개포우성1,84.81,201407,15,110000.0,1.9459101490553132,1983,train,2014-07-15,107.0,67.8,1.252762968495368,0.9,0,121000.0,11.082157933374816,2.302585092994046,31,2014,0,0,0,1,0,84.81,2014
TRAIN_0727,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201407,15,142000.0,1.3862943611198906,1983,train,2014-07-15,107.0,67.8,1.252762968495368,0.9,60,145000.0,11.289794413577894,1.6094379124341003,31,2014,0,0,0,1,0,128.01,2014
TRAIN_0022,서울특별시 강남구 대치동,503,개포우성1,84.81,201407,15,121000.0,1.791759469228055,1983,train,2014-07-15,107.0,67.8,1.252762968495368,0.9,0,121000.0,11.082157933374816,2.302585092994046,31,2014,0,0,0,1,0,84.81,2014
TRAIN_0595,서울특별시 강남구 대치동,316,은마,76.79,201407,16,85500.0,2.4849066497880004,1979,train,2014-07-16,107.0,67.8,1.252762968495368,0.9,46,87250.0,10.373522431293592,2.9444389791664403,35,2014,0,0,1,0,0,76.79,2014
TRAIN_0596,서울특별시 강남구 대치동,316,은마,84.43,201407,16,97000.0,2.0794415416798357,1979,train,2014-07-16,107.0,67.8,1.252762968495368,0.9,46,91000.0,10.62135173563291,2.9444389791664403,35,2014,0,0,1,0,0,84.43,2014
TRAIN_0728,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201407,17,104000.0,2.6390573296152584,1983,train,2014-07-17,107.0,67.8,1.252762968495368,0.9,60,94800.0,10.950824090522445,1.791759469228055,31,2014,0,0,0,1,0,84.48,2014
TRAIN_0284,서울특별시 강남구 대치동,974,대치현대,101.6,201407,17,103750.0,2.5649493574615367,1999,train,2014-07-17,107.0,67.8,1.252762968495368,0.9,16,86000.0,11.156264806643742,2.0794415416798357,15,2014,0,1,0,0,0,101.6,2014
TRAIN_0023,서울특별시 강남구 대치동,503,개포우성1,127.61,201407,17,166000.0,2.3978952727983707,1983,train,2014-07-17,107.0,67.8,1.252762968495368,0.9,0,160000.0,11.314486721293981,2.4849066497880004,31,2014,0,0,0,1,0,127.61,2014
TRAIN_0463,서울특별시 강남구 대치동,506,선경2차(8동-12동),127.75,201407,18,135000.0,1.0986122886681098,1985,train,2014-07-18,107.0,67.8,1.252762968495368,0.9,33,154000.0,11.346882686945893,1.6094379124341003,29,2014,0,0,0,1,0,127.75,2014
TRAIN_0134,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201407,19,86500.0,1.6094379124341003,2000,train,2014-07-19,107.0,67.8,1.252762968495368,0.9,9,84000.0,11.082157933374816,2.302585092994046,14,2014,0,1,0,0,0,84.58,2014
TRAIN_0093,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201407,19,22300.0,2.302585092994046,2004,train,2014-07-19,107.0,67.8,1.252762968495368,0.9,4,22700.0,9.43236329562169,0.6931471805599453,10,2014,1,0,0,0,0,33.06,2014
TRAIN_0597,서울특별시 강남구 대치동,316,은마,76.79,201407,21,84500.0,2.3978952727983707,1979,train,2014-07-21,107.0,67.8,1.252762968495368,0.9,46,85500.0,10.463131911491967,3.044522437723423,35,2014,0,0,1,0,0,76.79,2014
TRAIN_0701,서울특별시 강남구 대치동,986-14,하이캐슬,84.27,201407,21,69000.0,2.3978952727983707,2008,train,2014-07-21,107.0,67.8,1.252762968495368,0.9,58,70000.0,10.778977123006351,0.6931471805599453,6,2014,0,1,0,0,0,84.27,2014
TRAIN_0285,서울특별시 강남구 대치동,974,대치현대,85.0,201407,22,83200.0,2.833213344056216,1999,train,2014-07-22,107.0,67.8,1.252762968495368,0.9,16,83000.0,11.002116507732017,2.1972245773362196,15,2014,0,1,0,0,0,85.0,2014
TRAIN_0409,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201407,22,124000.0,2.4849066497880004,2008,train,2014-07-22,107.0,67.8,1.252762968495368,0.9,25,110000.0,11.472113887062386,1.3862943611198906,6,2014,0,0,1,0,0,121.0894,2014
